	15948X1	15948X10	15948X2	15948X3	15948X4	15948X5	15948X6	15948X7	15948X8	15948X9
Akap1	24.808048870866042	27.175292627890304	26.41439760096669	36.52084240947511	29.01078614553684	20.560345813336586	36.25607232937282	50.72888115637339	41.69742130814791	32.51707393705268
Nol11	7.596963654092214	9.03215256211868	6.202124065803163	10.950903719426808	8.017780232820211	6.339152239279512	7.602404392372382	13.043651519624824	9.913312102648106	9.723454621514481
Derl2	4.652297386883014	4.16953838662575	4.0907543756748295	6.073886029167673	4.422813538459605	4.582065180051431	5.896642463047892	7.329007873531876	5.475077287140924	6.037739536064908
C1qbp	40.69246703361739	39.94893248063136	35.53571860575484	33.99801766480572	40.35269673627302	42.41148145706125	31.54941703321904	31.468750525161308	27.64106721105176	38.78276869226027
Rpain	3.9379513365543146	3.2685490211425656	4.228861911321833	4.642007241067096	4.4421315746046	3.4902440697761614	6.9762869031873755	7.277371681695628	6.714206320585474	4.871100744742592
Chd3	4.4054925803834575	4.489509558489904	3.3043970602896056	4.90135273123735	4.771880771507489	2.9081361550951352	4.076489287675154	4.366113703911567	4.357104990285114	4.399281074754548
Kdm6b	3.755762702200307	2.0893039529996567	3.127510074736142	2.4068116894622	2.803870245467286	2.8437194050411208	2.0594260148316033	1.1552487307643988	1.5738138893027696	1.9202392475980026
Appbp2	7.475728563544118	7.231974470422203	6.326228923425009	7.721116794286133	6.6669776069417646	7.255751525440375	7.073280436975418	7.710525752678036	7.589941351404642	7.4934213839486326
Ncor1	37.46183990375552	39.57318176016509	39.47279305123092	43.40484805468292	40.749442019997936	39.327937098854676	38.91607711782925	33.40871259947681	38.655431175860606	36.327703352084356
Cenpv	10.332132308192596	5.806530883812698	7.828829425794705	9.296009332886301	8.608782121326744	7.440442784406546	8.498245397016737	5.188382320937833	7.4770607237805375	6.3902335351423405
Cwc25	3.5413757838949986	3.3194282061200937	3.311694555522819	3.3886902028187063	3.8627231083518265	2.7379186284648522	3.495365280686014	5.275785977772113	4.260221762286551	4.712411348499895
Pip4k2b	4.022538548049058	5.31282062675327	4.699861113648376	5.802891827839664	4.747181971673233	3.4733705933143217	5.6625257128865325	6.830020145742861	8.224407433877898	6.036133913167304
Trim37	3.3131802110432944	2.596113154813757	4.173218991436021	3.722727161248766	2.523938394661705	3.0189053058889797	3.2117392271928487	4.546474702839131	3.9732505919975845	4.86670972844625
Ybx2	8.564306323004235	7.736673116392446	6.585354535200893	6.751674209960111	7.301770370688973	3.6061782293819107	9.501475203299346	11.534419357504778	10.146992628374974	7.514158351469677
Ctdnep1	10.649653276483704	7.218799108362398	8.125849886213468	10.128534545659612	8.463803246019829	6.5735126259284105	9.567969218349882	14.434656970291398	15.786321129136649	11.146578225405017
Elp5	7.104229212596665	5.440088467101107	5.388255240662005	7.60897564732456	5.346444467371424	3.2063059591675294	9.575430147133783	15.349985997946954	9.779977795593	12.614558324788378
Slc2a4	32.976749249229805	26.874508915877282	29.520546910920213	45.334562835559744	29.006715731445638	24.39157638132685	49.921136740897005	110.26174365687096	69.32300097185166	56.668542957821145
Gabarap	41.188957497297025	32.46774823370336	41.3182658989254	66.02805759869678	45.21044348690841	33.08664278898519	64.26711589359037	108.73552886003719	84.36800014399415	61.779746677185706
Phf23	2.5585327633092105	3.789194137729262	3.4280461935072157	3.9836557172662515	3.310531661290691	2.3534036991328486	5.050583240015638	5.603102086267565	4.879339355789576	5.119546853188224
Acadvl	223.16547951832783	166.8347023430057	200.89968620765433	332.3060534195633	224.97511387988243	179.99733271022092	295.2556217085015	242.45086339047606	174.24783531634534	179.46888352755846
G3bp1	9.693599441018378	8.331882382205377	10.519276156840668	14.739279046304343	9.708671873483125	6.62775189397191	12.086323018693161	15.145717542201467	14.422579414138038	13.251178364925366
Atox1	4.927338512964307	3.9875089721887127	3.6203896117941565	10.582518048027266	6.158223070154252	2.5345051998638617	8.713450502264665	17.93263541302383	13.855564123370028	9.904271384874033
Sparc	50.12656450476831	85.24754809345163	62.271685124384454	66.60271258922354	46.35267730022193	59.61597013592824	85.55700925679177	285.19208695474236	263.9367140052604	279.0212122247706
Mief2	2.3781930233567814	2.471067988492662	2.426931477969666	4.417453361840218	2.1136232710251868	2.174730076330451	3.8686897463580157	7.336191156506063	4.851661153452523	3.4320266944291435
Tbx3	1.7389588399075657	1.8282530320321058	2.3588487916266225	2.935030672292523	2.229090513149639	2.256839013977532	1.9144080307249867	1.032186810846097	1.150567720023395	1.5719050978155233
Tada2a	4.957117871713046	4.234475409383521	4.666658645932484	6.366304677428142	4.853095862538732	4.334699083802499	6.064926317508319	5.8165020691690765	5.637218126874987	7.281479495413239
Pnpo	3.496581503054296	3.0741891298736923	2.5691328730799285	3.548107620455482	2.158050706667606	2.4513679130902473	3.578973459855164	7.355610502857935	6.0407643109141835	5.606666228365268
Cog1	3.9799058567072247	3.3502281368763276	3.857532031728069	4.227156106859066	2.5399735814130495	2.7876336734461993	4.680405952837274	6.507178024495548	6.779274109275174	5.551464635294559
Cbx1	11.074333230205172	11.394773336923882	11.638897672371279	15.59053056002762	10.839025297731041	10.498630668447438	13.282575220444503	15.322084378877564	13.773357894594808	14.825637521214228
Cdk5rap3	3.998535203270535	5.859176763825933	3.046758991080994	5.432867733989638	2.9614210497364004	3.168920012558674	5.262113549832764	5.60769950336399	5.977091132488031	6.7779077029409756
Copz2	15.305397907255639	13.991683529101511	18.27430632039352	23.247053806938883	15.515579184025642	14.170915772023514	24.02360452375803	25.822113530729002	32.067851083393315	23.270845663142754
Slc25a39	12.656095598878053	9.957597413569834	11.333323504339008	19.330218085947052	11.86325939805383	10.25323925542552	17.56640279988682	32.40616312756164	28.523259235154732	23.971908709575505
Aatf	8.363736619960124	7.460342812648026	10.938638266709141	10.952527125007705	9.58893863995973	7.434039649480207	10.126222527288618	10.911509044272217	11.23360809946305	9.517983382915324
Dync1h1	32.5265495547968	31.36974463790757	31.80282686431399	40.695512744166514	31.375535386099987	29.580195696645685	39.48022196591337	48.95900001776123	50.35895802717374	48.668944479064926
Pex12	1.8315020168882992	2.1079685882048063	3.0502677958657807	2.2963392361453203	1.627750668598241	1.808795282980893	2.4906180536951212	2.078598149712981	2.1408433929115858	1.661367055032426
Ndel1	24.200482443527935	37.030748495900106	34.02113707879888	31.27800848829844	30.58394534992252	37.76178662514211	35.069711420484936	33.806974891557616	30.219271401660123	41.18239924348029
Zbtb4	6.569521842099416	7.119307900785924	6.206133888685292	8.607315095137853	6.625378676756317	5.4067281070658755	7.775388625569045	10.7371775755932	11.911004091114433	8.733087367719971
Mpdu1	3.783625286970605	1.6330373610553321	1.2973519549455406	4.275378861946733	2.6901629520694024	1.0379767699669564	4.979289884398906	5.939490501276117	4.6730214485641275	4.368191432425082
Fxr2	15.808057394608463	14.864089415023123	17.505552972548067	25.194673888317396	15.880883806194014	16.44843201784912	23.58975844448072	31.31255254210612	27.194102790983315	27.02640026896908
Atp5g3	126.40381008018802	111.50479297958128	148.26062458670148	198.26361166893298	140.6846774787768	121.20991793529909	178.17626361455197	259.28872413631973	193.4836302134987	175.2440001109206
Cd68	3.250841628675232	3.897456827378669	3.3838133393974457	3.836889453998548	1.6251700882699758	1.5606782425828365	4.991164613662512	7.973645276611536	6.811159427265449	6.869501050278015
Acsl1	156.9779647278807	122.80284952819873	154.7649585661234	196.06128774814746	179.45397640183842	148.42233917985007	167.10640721588365	139.25039068021988	112.66085521727506	102.35266099753555
Abca5	3.3195631015691074	2.737358512826642	3.2421752371809265	4.812513075418849	3.7777816817193783	2.298883358175631	4.9679270291368525	5.023799465029113	3.4820364361296043	3.1797836230785133
Smyd4	2.084346850344796	1.29490426579243	1.6707114984196523	2.441772361664523	1.7682639193762983	0.857710574034111	2.181949273103814	2.185676728605718	2.2566940981347297	2.3438729770638664
Lsp1	12.503237033366277	13.850961955761116	12.402211786931813	18.086119519604754	13.834781264246972	8.232148971865511	15.467125506075039	17.744261754854445	22.129374252552726	12.063514039512611
Zfyve27	1.6034047776436828	1.922333232894398	1.309011838340295	2.5922217112832353	1.4646129768345237	1.2218564543988142	2.285938652239772	2.692742876411849	2.6325528257508544	2.3139114213198093
Myh11	7.377558971779758	20.020216277512922	6.50484340579919	13.04213364416469	6.8507449845024375	5.485506734449587	12.387272951583718	9.527781013320197	12.253748257167775	13.059289674142814
Rad51d	2.0667177537814063	1.5542578749160214	2.968040722412161	2.312060744070633	1.6906900551779562	1.4689697744234922	2.101680536301968	3.288151253592425	3.294255212436266	4.241389145787666
Unc45b	22.069628711050843	17.49209037807992	21.935532579262937	33.913187133679	21.878995833493278	20.210847679030003	38.17947270922736	43.833560913095745	29.018528237569075	24.767926474629547
Pank3	7.995986205021746	10.301365181420941	10.190137768676385	11.443487662699297	11.322135792105001	10.038372411716765	9.170293463730385	10.313861314623901	9.176139939382729	8.661382831831013
Rars	15.641496172110912	19.434615801388233	18.806198812047384	23.918039522488908	18.324582597942165	16.123731325525586	23.02746466113397	31.748050698456428	28.904210843450908	25.797272791940202
Mrpl58	9.755029386510037	9.233189325261485	7.2618725952671985	12.338154839508071	7.101250398539711	6.021304841926187	12.795489901124544	14.785096805330662	11.762175251721327	11.193370355422191
Fdxr	1.710530117757758	1.5995979124688122	1.1311394391571965	1.3106283278166853	1.5962485124349182	0.8446615891948763	1.6883064520767337	3.510678439535913	2.489867801007822	2.010069609167592
Mrpl45	11.239540884004658	11.141660313396981	10.373250223056653	18.872276799347233	12.060085722908417	11.393492276903437	15.60307219458844	28.9385161415903	16.732235647302222	17.97203894684006
Mb	5501.0041224946235	4949.9766936191	5821.3380858799555	7160.562468070572	5533.5520362092175	5281.97495404324	7971.319542814483	8123.285815501998	8865.987449073562	8017.902421509275
Irf1	9.35548713914491	8.187942174317518	6.7594300432181615	10.788630150038953	4.884889658549747	4.106443988773343	10.721628177303147	13.991519309188062	11.657796822840982	13.693998350109663
Slc22a5	4.679322167990231	3.600883528626472	2.6385865341019388	4.32061418583972	3.1190669122795205	4.388451883944553	4.296304335265156	4.155242264649011	2.7720311344335946	2.7594664571658916
P4ha2	8.058050246242365	10.888042381976	11.601366956584666	12.388799281715015	12.774757469451139	16.7587116048776	18.163749794153127	22.591572393680927	18.480278151918753	22.494248537184877
Arrb1	2.6619540596405105	3.728940298822774	2.676475137324629	4.78188552513569	2.957270494656181	2.075488014262729	4.225301407977137	8.240012358163979	7.261334534913429	6.38329249661433
Cxcl16	2.4691461055147186	3.7299484939307535	2.7213284271683573	4.385742298896293	2.7156417555011454	1.0160558081706923	2.96509732877757	5.951549338874965	8.454346160254559	6.49026590522747
Pelp1	3.492170483205707	1.953834252327822	2.0669684359329885	2.815385274785963	3.039012867633424	1.7563715219085696	2.840417915666642	3.2410284825504694	3.850942815691336	3.419751614548881
Ccl6	3.702347410435681	2.6632621653754245	4.590540890579622	5.748782115673371	5.244183108908209	10.664634657649383	4.415546670866613	6.810822007105687	2.0668732143593345	6.1539280242073895
Natd1	0.797346893848316	0.8603503046797852	0.8787826543344575	1.3884922353036298	0.6909273805917661	0.9187050674213395	1.2329471606152782	2.2453869258403953	2.7433014506611886	1.8739485995015404
Map2k3	6.215496790039882	5.452538555136218	5.123806635527149	6.6877568683860185	5.3556181404468575	4.3667748825679915	6.384123202708842	13.844411475280417	13.390479787296142	12.28259286969636
Ywhah	17.416820005075692	21.100949205725506	18.746638024803225	23.62507124064409	19.34903712001087	23.261435390038937	23.32283248435735	29.679070314320235	25.62505810008088	27.969357783800447
Sart3	3.821401981987806	3.4496042438863155	2.3123030346072304	3.5142997627447468	2.746989392885687	2.528349891530484	3.475929514871541	4.577774432868997	3.8173867027819504	3.8464262683139774
Slfn3	1.1757631155229755	0.9303562257310056	1.7277970889031746	2.1293611197555484	0.9404654004102894	0.4838275628533343	1.5086334718557235	2.862080727470531	2.178215008310943	1.2362193139173563
Nars2	4.674483098935468	4.377675502112595	3.888229446758812	5.754385189429389	5.291051372610032	5.298846683865722	5.368200804653373	6.272430586087002	5.864711714645861	5.400322424384782
Slc35b4	1.4920702821522336	1.2649749929897665	0.9788455441291374	1.2372747057591278	1.2787201078343644	0.920982362886721	1.2272374209988988	2.128019420946728	2.0625761806496477	1.4831003386974766
Dalrd3	4.389380950516529	3.5693204278227335	4.767572058944855	6.114900718473264	2.2897585436106187	2.9842129380756743	4.771867002998401	6.619154962603687	5.934664594113094	6.373763861082695
Fis1	15.114013162854521	13.400591275148495	11.879880785747547	27.339529285469006	17.806012640820132	18.22437568079325	22.318651439823388	36.51700393272676	26.04667229347347	27.825827039100826
Plod1	7.970393985853723	6.962054623180569	8.30637290753322	11.877888514487033	5.746472381109197	6.7604539236397985	13.164916740489582	22.735059329816746	21.09418078343787	15.694051703832612
Rab3d	3.0868774085979425	2.6522965980450053	1.5120669943237046	3.2451843381966743	2.114756410967193	2.4699359732075257	2.9621393181315416	3.7107047665815682	3.9146131903460373	3.288026750776405
Slc25a22	1.84786212434983	1.0719749323961905	0.7007623541970085	2.394356746286844	1.7879778251986316	1.471735935377119	1.6865748557156295	1.0432086311710493	1.1437437942310449	0.516134247069189
Atp6ap1	25.573089468153263	27.812778940375605	30.981083031900237	39.58465136283803	32.265825507635064	25.055592747854714	38.061579658452295	55.1451806024192	62.19189084169399	49.42651509450834
Dnase1l1	1.4353716114304487	5.310135025117769	2.5612864045900663	3.761216123531288	3.5537052596836807	3.5439401323881023	3.5755386941171343	5.741820305965456	5.426867106420406	3.9314682933898797
Ccl9	1.9952770475401873	3.7477042446899684	3.5022090626732987	3.500293772372616	3.3988365341286033	11.31235840503442	4.668098070377257	4.285560117110683	3.007027785805552	5.7588631559216905
Scrn1	1.9396913667979037	2.5912821068517644	1.9341987951991757	3.345590804372682	2.862912241429161	0.6271451328228625	2.256363658322261	2.722338789107547	3.5292970202227307	2.270791407472359
BC005537	31.95956928584331	34.58734725284958	30.137933013892546	31.37528117573132	29.31548619930545	27.474920345086023	30.907082562810686	27.716995674686856	31.172127853653286	36.36172893086123
Isyna1	2.782557552728278	3.377728111619145	7.283530431817356	4.159070510002704	3.477660418531786	2.003793568243099	3.7190912136735568	3.624650068894704	4.5451074164060525	3.226801119650425
Hars2	3.8954554588217145	3.808081693297594	3.8162769993627554	6.493615245297695	4.6605097455384	4.192418043731643	5.6193883457072005	6.324807681496551	4.890443416869409	6.115832769582046
Tmem160	2.044240901467554	1.4705128520477802	2.1028244570344286	3.892071510915152	1.635140456909669	0.67296555245465	4.707923676997616	9.431932582216332	5.680731288545901	3.7929760400308066
Rab5c	13.89086115354109	15.1103232158565	11.700005930235132	13.451673245593515	10.501226142303707	11.013951981391111	15.828252077534579	23.906145270575166	22.08027240013768	17.077712321230045
Mdh2	154.77933072020647	90.44478113298608	121.80463832538373	180.89183468458845	131.52139251086473	122.60250695201977	167.71758239854583	195.91400222654246	193.56023128246815	153.85800297540487
H13	3.329551475949075	3.9611162874722874	3.3402859670115626	5.322311658666475	3.841197556825654	3.056406770227835	5.2243633117094435	5.949299785087976	6.100532777202033	4.672950368559603
Rnf145	3.1628976453650806	2.6733742191594785	1.5105719114705922	3.231265916895304	2.0028595139413246	1.496765458087614	2.263308212878947	4.239607618887168	4.316204149587599	4.254721818041201
Scn1b	2.7538121234645563	5.942816402077393	2.3346679672369346	3.6396327170901155	3.1063857165067135	1.917716521855034	4.530056430641154	10.009629923880896	10.161360155358457	9.301994429174936
Atp6v1e1	18.54967093958041	17.109276410762202	15.552652197592165	25.973890698821464	17.219328337350483	16.483978627748463	22.988798665167614	30.182473068263658	24.81000816507835	28.505613989370865
Ppp1r12c	8.489459030298375	8.196026375510021	8.781993524049964	15.483731829908683	9.232724023650192	10.020599204208654	12.348238299976314	17.736486074877863	12.859928547941415	12.711916123880204
Ahr	2.0420301146238615	2.116976595044272	1.0591009985475697	2.2451428917682117	1.7614797159571234	1.631165152601641	1.2843869440155973	2.1213230764741575	4.053276959666467	2.897374271386185
Map1s	1.3659145786073386	0.8274212552622678	1.3205439455101395	1.185122308938381	1.2459052960056054	0.4733263648332597	1.3481682503616843	1.6927868289505394	2.0691028510522784	2.623304608196783
Dpep1	5.364761006176924	18.97395630341257	9.854470605895433	12.698394882764042	14.800483108588672	19.868435127591106	19.31716549860343	20.864172623420984	24.107358421507797	28.110883099304043
Tmem129	2.592166857377174	3.644563147101447	3.376352564499864	3.8573963990479756	2.984458978694746	3.684890940509284	4.768092634882057	7.104771242398408	6.431571529831027	4.518130110861779
Nop9	0.8118303742427995	1.1030836797575525	0.9278840998825442	1.507961204461428	0.6012630718197889	0.6681378353079125	1.7509514270897235	2.3105707928523715	1.7606283291420426	1.9526194106096146
Atp6v0a1	14.250746159341569	15.895106244095517	13.176756809096082	17.622228353882775	15.636046988937384	13.968643459047865	15.64600076385883	18.775248853075116	21.771196952790298	21.390853823066575
Aoc3	0.6062520208127564	1.5263635789734065	1.447702987249733	1.8299171900196267	0.7576981307603935	1.0602612837456418	0.7729015997878083	1.820584227851988	1.8802576432652576	2.57782049873976
Zfp687	1.7274777663899201	1.150602894027401	1.5513348631759094	1.9311986089948874	1.1514741984862156	0.5265619482052033	1.7892331178626826	1.6286932686066655	2.243610452863179	1.266267474705625
D8Ertd738e	37.323989316242816	32.29637723271821	34.18065078699979	45.46554711218313	39.30132643116083	31.1628934801443	47.33908970020005	56.97280100854431	52.61131818369215	59.88509844154699
Calm3	40.45097476379945	46.05466451915581	43.40633715459276	63.109676319602144	49.36779413698126	34.12949207345061	61.94664240796575	76.02526811925529	59.54520328762729	65.5152414576733
Cops3	35.29849615442355	35.61900895036185	37.222630075649704	43.52118935347359	32.4608928207987	35.77542965096703	36.13025487869479	43.05597229968188	42.06054891669935	43.359724628287424
Fkbp8	9.631454074952188	8.260701991548009	11.023422260869355	16.987148973703007	13.333802391809252	7.621830534332124	16.453245535191382	30.52944339371887	26.409408349494107	18.787073467130536
Ddx39b	12.518822177842559	10.183611299486788	9.542135559070003	16.380678642108258	11.776015936890708	8.569795707039683	13.43397141920964	18.74475549662886	20.049444289103658	12.807953152028182
Gipc1	2.6271584778387225	4.409606213367982	2.8954791425469364	6.049045791578891	4.815714256305907	2.522515424936779	6.266478849587308	12.922589583677743	8.546335148292648	8.53045794022697
Plscr3	0.7178698749139202	1.377054764143846	1.9340160305015286	2.5557430650997772	1.5152692983390919	1.8708925636912483	1.7713577928072588	3.6928938539570955	4.393497101977472	3.403917935146737
Arhgef25	1.944056399878712	2.983350850362202	2.190223062016467	3.671236117011446	2.5916753644134194	1.279969487165787	3.2406378013361365	4.783835117545739	4.8449458985630445	3.8475618484637657
Xab2	5.214692088638144	5.055909350009594	4.220229623455674	5.615189828160092	4.7353183036157	3.607516632403187	5.669094888116495	5.482959502670677	7.0755287779686	5.702511645275014
Cdc37	8.276168265589886	8.334779187781706	8.981111715616228	10.475212705927744	7.21400809784851	7.440036624529675	9.564991141349942	11.425249049956014	9.85654478991383	12.573523129855444
Trip10	28.167139471480088	22.20183477790484	21.4665581214155	34.021905588756134	24.86714842797989	30.826603262732668	39.089254018822885	38.06803216337936	29.987009464925592	28.633217057588666
Cops6	12.306627654162252	12.87665646829528	12.878517999313098	14.28709559365922	14.417662637216948	13.81142229226317	13.803109829233957	17.651544323683517	15.60660841583023	17.06803842374616
Ubb	14.89336550028496	8.155018905319011	9.636358907509814	25.960970005078373	13.927964243256584	11.34254481839008	21.793832525157928	37.34672980864789	30.15051875961137	17.597654458350622
Ap4m1	2.0113356153272313	1.3779453571933784	1.40746678641897	2.446204831452431	1.5322097986563727	1.2612059218178548	2.1112484899803294	2.240026727879449	1.6476367867653214	0.9477897396186972
Gyg	25.138206923093463	25.316232966393862	25.985996300471538	37.838074979214966	26.232150557628625	19.5473383869209	30.62949809508535	54.47584944795279	54.42837822898393	38.70795857154574
Rcn3	7.065355181337585	12.132233940766296	6.363540495833129	10.795365676900222	7.8998235936880725	5.6272256352654555	10.947739658509796	33.32410031176612	28.953189760656066	21.707999214968833
Slc6a8	14.794445757139552	17.354203262272254	24.149364119968148	21.02018919706215	18.938451970438383	17.226067657339097	25.52625087504016	40.64314892766741	39.04325587568793	29.269897260140183
Pdk4	145.85165961030344	136.28961293478312	113.8411977457174	294.2780327144142	534.4837991028268	352.0798732269897	92.91894680836293	41.05386911013505	47.997652754429545	40.22325528865428
Ubxn6	6.518517304909772	5.033841319481167	7.5364461111165255	11.440313204394357	6.773100502130145	5.601431486304419	10.21843108785131	11.591085753392317	9.450375418167727	11.086852960891735
Mydgf	3.8972078004586117	2.80343385828992	2.433970998513952	3.393280146978871	1.6885295459023335	1.44333401381721	4.551779508261772	7.192538062695963	5.157110554346877	5.784842989707802
Cyb561	0.8509590910523455	0.5246849942731591	0.44660497536953636	0.818546819840361	0.8103122171843488	0.8003895297344613	1.1598663272615692	2.2435680567694445	2.2521201508767645	2.180396174294737
Sema6a	8.553848159466334	10.663148547193027	6.6420895032890686	4.660513882148752	4.632619713888987	5.159876995137079	3.9495273203784174	4.995189901833859	7.990945060572456	5.7713427726956485
Ccdc12	3.4769871332787265	6.669734814157585	2.767630449972642	8.94763714582498	3.0901784866814612	3.100030447068268	6.863626369347084	10.464495876299445	9.873063934099081	9.677036262130772
Fmc1	10.66276054205476	8.149582226048798	8.813838509912875	17.33016036665049	11.993755251432422	6.033136177755937	14.251557530797069	20.145307039395846	13.668921524296398	10.716421638433705
Akt3	8.150295970791959	11.139449578781841	9.980792804630244	11.890452030726289	10.27684332893645	12.744645225960362	10.122543136271242	13.420983619912054	12.919712985531918	15.164430569610866
Mrpl24	19.161514230260842	23.808251022810925	23.586946472881106	27.09859840752387	22.39312033501199	18.432420938218286	28.164162639134783	38.44403351922756	32.02444333127333	31.243660490062076
Gle1	4.878279094147262	4.936617462867101	4.981629155037605	5.356162201231264	3.857930647919628	4.014832331238442	4.7604935443586305	6.038067083115249	6.017695380103273	5.574012018463799
L3hypdh	2.048429919708266	2.9470523961121495	2.257643060940798	4.478712587436662	2.3894662670772697	0.983419179496357	3.762824537213917	4.481201010435066	3.331844799103845	2.2171033102844007
Lyst	3.690831118513379	3.3278148747237113	3.027623256361848	4.408046225680132	2.662380656958982	2.7462876160030056	3.2935617013974885	4.327670685154855	4.674939693303464	5.1126473942210255
Slc35e1	12.847981773380495	10.390550542532456	16.478327632166568	16.59246637235938	13.479431882783752	13.889990577871298	16.70798088870012	18.675236901441686	17.328473887822117	16.879882799793343
Calr3	6.781009389379087	6.503839770730261	4.843985111597115	7.566113177921684	6.152189009486304	4.4956305348404895	7.312622466556742	7.701859375092577	4.611226466556345	4.193929414528127
Polr2i	8.543878639466957	7.316654300481935	9.26702597365687	13.697416563995297	7.864579710838426	6.696787854096945	10.842266929600475	15.082117280956341	12.65192232151583	11.323353379579148
Rmnd1	17.09047912622269	16.87552866177674	22.07281422166776	18.879566457775276	16.698678744929687	17.560027393335215	19.173438587515847	13.240824867864678	14.222510809226385	12.014514420524469
Esr1	0.47308745897663684	95.51443771516783	0.38622629357561106	0.42717109280472293	0.17519054955847135	0.0	255.00165737328476	54.59459999218542	142.47372136716433	62.355433101908346
Mtrf1l	5.150096861502493	4.816100051760813	5.486890708987493	6.576774813464457	3.3470465882839915	3.0729406553836265	5.294984815567808	6.042936606830894	3.6204888865645217	5.335277090826434
Hdac2	23.6836315886024	26.69817887628656	22.448922016701168	27.375940139626458	25.969384589996125	18.816634512441592	26.47922523473538	25.772943418822216	20.350751649076525	24.22291754959571
Frk	0.9224332347124674	1.7354306273528106	0.8341698381518905	1.1038276730248986	0.6148606310675022	0.8759586753362538	0.9571384136461143	1.6369303778761308	1.9483302304579757	0.8338193353190948
Rwdd1	35.76671397420891	31.22613804908066	32.34436150426743	42.30330757914356	35.25177809204568	26.416984931792047	44.957277461300556	51.895322576135605	34.18241695185101	45.754658371576504
Trdn	220.3446237956459	214.471074376522	211.63539276374757	196.1249773280563	229.2903537622667	222.22995265468253	195.81866393581805	122.3643133896097	115.45918248401632	155.95624006036576
Hey2	2.7440927865582108	3.1019171102607883	2.4962941313478733	3.9138492424683355	3.6582260026155535	2.9036484277969747	2.9233964165737576	2.473985075013525	2.5072658077457026	2.990253398356313
Stxbp5	4.040068618979673	5.377827964531452	4.993676209582366	5.742237474785548	4.9832410865252745	4.692266612625014	5.77639943501472	5.622784371216494	5.483557113374869	4.904006415495921
Hint3	7.768115425576704	4.999743696962454	8.311163330183692	8.322071604639714	5.722991599183842	5.3837244196372	7.712027356605619	7.719006894871296	5.815986795416042	6.574491802720064
Trmt11	6.780051213684672	9.246340455457704	6.434670854111891	6.460897460012843	6.119935403757927	6.277493421689093	6.087827425357602	5.8654705799539455	5.14016794866812	7.076255850858659
Katna1	5.256290408055165	8.372395990306968	10.62074437031755	11.289012914895565	7.632958480306497	6.952397644020926	9.326046314844453	10.722261270782964	10.619652797158947	6.269629127577683
Pcmt1	12.44858922551279	10.954440680216651	11.544341739095168	17.11778755320353	12.406388510865224	11.23989164913148	14.275017866566632	20.863312656534077	16.632944160048034	19.061183545385134
Lrp11	0.3936341015229903	0.8494752329017891	0.2169186481077199	0.7083196715548334	0.524764509699303	1.0528750780060567	0.7122864866135115	2.0980128262497617	1.823113211326997	1.3998687905173748
Mtres1	26.145711656384275	25.21758792056744	25.068682132933056	28.039335317259606	21.960573055311272	17.851228214523193	30.589198078065486	31.84195629120403	26.336512550785606	29.875803300997983
Sec63	17.8427120725075	17.80217680834501	16.154158041120155	18.559307244208906	16.53280070455459	16.139403055698075	14.703007093469225	13.279857835634129	15.387331976043852	18.58591796096439
Snx3	38.76762063603957	37.297076148940626	33.20305569203438	47.436167262391564	35.19461847117135	29.55692566482209	41.315666701042396	66.90127887158017	60.19159682074293	53.39676405248221
Aig1	7.092846835739677	4.388987775395527	5.323584461494641	7.809282037501293	6.659638776301244	5.335281374032488	6.172655514509708	6.03065714096911	5.323692661690023	4.198115771170131
Pex3	10.134847591932752	11.178680667104688	8.1912997304023	10.510797064937323	8.707118328052276	7.692253260526326	11.040539018320965	9.80014847703663	10.915288530941263	11.282789829114956
Fuca2	29.36855967100521	36.69929801477962	30.363723988551975	44.970034731001846	31.956111135894446	33.48504743081592	30.533732386135505	26.206869048031894	25.86381670781651	29.0766200177244
Cep57l1	2.659779514370644	2.8699454819788386	2.3885741219276087	3.327972670979366	1.9699031372969402	2.432225832596629	3.1599905833252926	2.8916708668989255	2.6886155633942566	2.0105856732521024
Ltv1	10.734712126034669	9.28721373298091	7.034699144466813	11.687538184953432	9.572725857332507	10.267339044742362	11.12023343048028	12.001420228313636	12.045512739612663	12.291532136109117
Plagl1	1.0769185433396562	1.8683341046074746	0.9309081653900375	1.765021764664295	2.1957304361163428	0.7820345892355605	1.354710791900862	1.5420412132417272	1.6346373710522493	3.3302714217127263
Cd164	31.131648143191192	40.93330042676602	35.52615720019639	43.39636018770801	35.87758561282292	37.54051507532783	37.93061828999062	51.762096061994626	49.11830116533613	40.76562224908309
Utrn	24.838798205854626	32.09594413804884	23.312325246296773	30.17317203348006	22.852833250065665	20.75244342431577	30.279889389887288	36.14899967984492	37.329023368583165	36.01744533872143
Smpd2	1.043794330171023	1.5016948113201185	1.4748725752866256	1.9015451348949546	1.3379914381339157	1.7841695158752493	1.9812174509912512	2.363273178369202	2.045291405695341	1.390453224634586
Mical1	2.8338955487285458	2.7619015048337734	2.350894283241508	3.2050438655744466	2.863925706535202	1.1285327680052257	2.827152913147461	6.079516527664041	5.020224286546312	4.918901986618826
Zbtb24	1.8746062837649018	2.359852551598477	1.5495496677062017	3.482049501034858	2.8895722267997583	2.2177811675039405	2.775376344848504	3.243470487133464	3.604673397757489	2.826060558658677
Grm1	7.452777254773124	8.612367262058191	8.690894153593744	8.71911413004666	7.884302794752755	7.399950578777124	9.839570189983101	9.87605050044051	10.721097038793202	9.992001527677115
